id,original_title,tags
25248,Saint Ralph,Canadian made comedy/drama set Hamilton Ontario 1954 sweet time goofy story becomes increasingly poignant minute tick by fictional tale wayward 9th grader Ralph ( Adam Butcher ) secretly living widowed hospitalized mother remains immersed coma Frequently trouble Father Fitzpatrick ( Gordon Pinsent ) principal allboys Catholic school Ralph considered something joke among peer decides pull miracle could save mother ie winning Boston Marathon Coached younger priest former runner Father Hibbert ( Campbell Scott ) whose cynicism lifted boy 's pure hope Ralph applies unlikely mission fending naysayer getting help along challenging path sundry ally friend Comedy Drama sport independentfilm AdamButcher CampbellScott MichaelKanev GordonPinsent TamaraHope MichaelMcGowan
230266,Miss Julie,course midsummer night Fermanagh 1890 unsettled daughter AngloIrish aristocracy encourages father 's valet seduce her Drama lovetriangle love irish valet womandirector 19thcentury JessicaChastain ColinFarrell SamanthaMorton NoraMcMenamy LivUllmann
16633,Somewhere in Time,Young writer Richard Collier met opening night first play old lady begs to `` Come back me '' Mystified try find her learns famous stage actress early 1900s Becoming obsessed her manages selfhypnosis travel back time meet her fall love matching appreciated manager love outlast immense problem caused 'time '' difference Richard remain time his ? ScienceFiction Drama Fantasy Romance timetravel playwright 1910s ChristopherReeve JaneSeymour ChristopherPlummer TeresaWright BillErwin JeannotSzwarc
63006,Dum Maaro Dum,hurtle bylanes beach shack raf Goa Lorry life spiral control Joki try redeem past Kamath go noholdsbarred mysterious shadow figure behind all Punctuated soundtrack move pulsating dance track haunting Konkani song shot right midst teeming international tourist hotspot Dum Maaro Dum take dramatic thrilling trip filled twist turn suspense shocking finale ! Drama Action Crime Foreign goa drugbust raveparty AbhishekBachchan BipashaBasu DeepikaPadukone RanaDaggubati PrateikBabbar RohanSippy
91586,Insidious: Chapter 2,haunted Lambert family seek uncover mysterious childhood secret left dangerously connected spirit world Horror Thriller hauntedhouse possession demon family ghost brideinblack PatrickWilson RoseByrne TySimpkins LinShaye BarbaraHershey JamesWan
215,Saw II,new murder victim discovered sign Jigsaw 's hand Detective Eric Matthews begin full investigation apprehends Jigsaw little effort Jigsaw getting caught another part plan Eight victim already fighting life time Matthews join game Horror riddle serialkiller TobinBell ShawneeSmith DonnieWahlberg FrankyG GlennPlummer DarrenLynnBousman
333371,10 Cloverfield Lane,car accident Michelle awakens find mysterious bunker two men named Howard Emmett Howard offer pair crutch help remain mobile leg injury sustained car crash tell `` get good those '' leaving bunker given information alien attack outside world poisoned However Howard Emmett 's intention soon become questionable Michelle faced question : better there ? Thriller ScienceFiction Drama kidnapping bunker paranoia basement survivalist apocalypse caraccident captive MaryElizabethWinstead JohnGoodman JohnGallagherJr BradleyCooper DouglasMGriffin DanTrachtenberg
9012,Jackass: The Movie,Johnny Knoxville crazy friend appear big screen first time Jackass : Movie wander around Japan panda outfit wreak havoc civilized golf course even stunt involving LIVE alligator on Johnny Knoxvile pal put life risk entertaining people time Get ready Jackass : Movie ! ! Documentary Comedy disgust pain stunt musicvideo stuntman stupidity shocking JohnnyKnoxville BamMargera SteveO ChrisPontius DaveEngland JeffTremaine
345911,Lights Out,Rebecca left home thought left childhood fear behind Growing up never really sure wasnt real light went out…and little brother Martin experiencing unexplained terrifying event tested sanity threatened safety frightening entity mysterious attachment mother Sophie reemerged Horror Thriller suicide darkness basement basedonshortstory fearofthedark ghost TeresaPalmer MariaBello GabrielBateman AlexanderDiPersia AliciaVelaBailey DavidFSandberg
72571,Paranormal Activity 3,1988 evil begin terrorize young sister Katie Kristi first time invisible entity resides home Horror witch sistersisterrelationship sequel prequel haunting foundfootage KatieFeatherston SpragueGrayden LaurenBittner ChristopherNicholasSmith ChloeCsengery HenryJoost ArielSchulman
242512,Ouija,group friend must confront terrifying fear awaken dark power ancient spirit board Horror deathofafriend swimmingpool ouija ouijaboard teenager basedonboardgame ghost spiritualism supernaturalhorror OliviaCooke AnaCoto DarenKagasoff BiancaASantos DouglasSmith StilesWhite
10072,A Nightmare on Elm Street 3: Dream Warriors,many year since Freddy Krueger 's first victim Nancy came facetoface Freddy sadistic evil way Now Nancy 's grown up ; put frightening nightmare behind helping teen cope dream bad Freddy 's decided herald return invading kid ' dream scaring committing suicide Horror Thriller grouptherapy nightmare hypnosis trapped alcoholic mentalillness catholicism disfigurement sleepwalking mentalhospital psychotherapist dream RobertEnglund PatriciaArquette HeatherLangenkamp JohnSaxon CraigWasson ChuckRussell
211954,No se Aceptan Devoluciones,Valentin Acapulco 's resident playboy former fling leaf baby doorstep heading Mexico Comedy Drama bachelor vespa LoretoPeralta EugenioDerbez JessicaLindsey DanielRaymont HugoStiglitz EugenioDerbez
82990,Paranormal Activity 4,five year since disappearance Katie Hunter suburban family witness strange event neighborhood woman mysterious child move in Horror garage poltergeist webcam imaginaryfriend bathtub tricycle foundfootage laptopcomputer videotape evilchild levitation aftercreditsstinger neighborneighborrelationship adoptedchild KatieFeatherston KathrynNewton MattShively AidenLovekamp BradyAllen HenryJoost ArielSchulman
29912,The Robe,Marcellus tribune time Christ charge group assigned crucify Jesus Drunk win Jesus ' homespun robe crucifixion tormented nightmare delusion event Hoping find way live done still believing Jesus return Palestine try learn man killed Drama crucifixion ancientrome RichardBurton JeanSimmons VictorMature JayRobinson RichardBoone HenryKoster
11843,The Return of the Pink Panther,famous Pink Panther jewel stolen Inspector Clouseau called catch thief Inspector convinced 'The Phantom ' returned utilises resource Asian manservant reveal identity 'The Phantom ' Comedy robbery diamant côted'azur inspector panther PeterSellers ChristopherPlummer HerbertLom CatherineSchell PeterArne BlakeEdwards
11284,Freddy's Dead: The Final Nightmare,thought safe sleep Freddy Krueger return sixth installment Nightmare Elm Street film psychologist Maggie Burroughs tormented recurring nightmare meet patient horrific dream quest answer lead certain house Elm Street nightmare become reality Horror Thriller Comedy amnesia nightmare alternatedimension psychologist memoryloss youth killer disfigurement duringcreditsstinger womandirector halfwayhouse dream memory RobertEnglund LisaZane ShonGreenblatt LezlieDeane RickyDeanLogan RachelTalalay
504,Monster,Aileen Wuornos emotionally scarred highway hooker shoot sadistic trick rape ultimately becomes America 's first female serial killer Crime Drama femalenudity prostitute rape sexualabuse desperation deathpenalty motel jobinterview basedontruestory murder betrayal serialkiller poverty prostitution heartbreak mentalillness womandirector ugly CharlizeTheron ChristinaRicci BruceDern LeeTergesen AnnieCorley PattyJenkins
173,"20,000 Leagues Under the Sea",ship sent investigate wave mysterious sinking encounter advanced submarine Nautilus commanded Captain Nemo Adventure Drama ScienceFiction diving ocean submarine julesverne captain atlantis deepsea warship divingsuit harpoon ship war scubadiving underwater scuba captainnemo giantsquid KirkDouglas JamesMason PaulLukas PeterLorre RobertJWilke RichardFleischer
227348,Paranormal Activity: The Marked Ones,Seventeenyearold Jesse hearing terrifying sound coming neighbor apartment turn camera set uncover source encounter ancient evil wont rest it claimed soul Horror Thriller supernatural demon foundfootage AndrewJacobs RichardCabral CarlosPratts EddieJFernandez JorgeDiaz ChristopherBLandon
1955,The Elephant Man,Victorian surgeon rescue heavily disfigured man mistreated `` owner '' sideshow freak Behind monstrous façade revealed person great intelligence sensitivity Based true story Joseph Merrick ( called John Merrick film ) severely deformed man 19th century London Drama History exploitation biography hospital curiosity sideshow disfigurement physicaldeformity freak 19thcentury dignity AnthonyHopkins JohnHurt AnneBancroft JohnGielgud WendyHiller DavidLynch
152532,Dallas Buyers Club,Loosely based truelife tale Ron Woodroof drugtaking womenloving homophobic man 1986 diagnosed HIV/AIDS given thirty day live Drama History woman aid biography basedontruestory hiv drug 1980s MatthewMcConaughey JenniferGarner JaredLeto DenisO'Hare SteveZahn JeanMarcVallée
243940,The Lazarus Effect,Medical researcher Frank fiancee Zoe team achieved impossible : found way revive dead successful unsanctioned experiment lifeless animal ready make work public However dean learns they 've done shuts down Zoe killed attempt recreate experiment leading Frank test process her Zoe revived something evil within her Thriller Horror terror experiment afterlife paranormal violence death evil researcher possesion OliviaWilde MarkDuplass DonaldGlover EvanPeters SarahBolger DavidGelb
77,Memento,Suffering shortterm memory loss head injury Leonard Shelby embarks grim quest find lowlife murdered wife gritty complex thriller pack knot hangman 's noose carry plan Shelby snap Polaroids people place jotting contextual note back photo aid search jog memory even tattoo body desperate bid remember Mystery Thriller individual insulin tattoo waitress amnesia motel insurancesalesman revenge memoryloss polaroid flashback neonoir GuyPearce CarrieAnneMoss JoePantoliano MarkBooneJunior StephenTobolowsky ChristopherNolan
157547,Oculus,woman try exonerate brother 's murder conviction proving crime committed supernatural phenomenon Horror hallucination supernatural mirror skepticism ghost KarenGillan BrentonThwaites KateeSackhoff JamesLafferty RoryCochrane MikeFlanagan
